site,kind,ym,n_scenes,vh
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2020-01,39,-14.400937809768063
20210706_EW_WW_Kaufland_AOE,ring,2020-01,39,-14.928052072207867
20220226_EW_WW_Campus_Oberheide_AOE,ring,2020-01,39,-14.308183476395985
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2020-01,39,-14.630990301219997
20220212_Barnekow_3_AOE,ring,2020-01,39,-15.303541194074143
20220212_Barnekow_5_AOE,ring,2020-01,39,-15.440053211871922
2022_Zeynep_MV_Barnekow_AOE,ring,2020-01,39,-15.358462158184453
2022_Zeynep_MV_Bremerhagen_AOE,ring,2020-01,39,-15.023360624880015
20220209_Bremerhagen_3_AOE,ring,2020-01,39,-15.240744244058332
20171016_EW_WW_Campus_AOE,polygon,2020-02,35,-14.375146945415546
20171114_EW_WW_Bachsee_north_AOE,polygon,2020-02,35,-13.37979463286379
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2020-02,35,-13.976679536659935
20210706_EW_WW_Kaufland_AOE,polygon,2020-02,35,-14.181215468664654
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2020-02,35,-13.912777636505488
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2020-02,35,-14.09082226781985
20220212_Barnekow_3_AOE,polygon,2020-02,35,-16.011277368734426
20220212_Barnekow_5_AOE,polygon,2020-02,35,-16.082339467083262
2022_Zeynep_MV_Barnekow_AOE,polygon,2020-02,35,-16.008737579658536
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2020-02,35,-16.139833213602998
20220209_Bremerhagen_3_AOE,polygon,2020-02,35,-16.653866864376415
20171016_EW_WW_Campus_AOE,ring,2020-02,35,-13.852050938353731
20171114_EW_WW_Bachsee_north_AOE,ring,2020-02,35,-13.854083860522584
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2020-02,35,-13.958537617012889
20210706_EW_WW_Kaufland_AOE,ring,2020-02,35,-14.345503080550039
20220226_EW_WW_Campus_Oberheide_AOE,ring,2020-02,35,-13.852293258876685
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2020-02,35,-14.129129456748009
20220212_Barnekow_3_AOE,ring,2020-02,35,-15.067112074079452
20220212_Barnekow_5_AOE,ring,2020-02,35,-15.12832061430891
2022_Zeynep_MV_Barnekow_AOE,ring,2020-02,35,-15.074740902872104
2022_Zeynep_MV_Bremerhagen_AOE,ring,2020-02,35,-14.76373425909324
20220209_Bremerhagen_3_AOE,ring,2020-02,35,-15.013700655519047
20171016_EW_WW_Campus_AOE,polygon,2020-03,35,-15.50705097468405
20171114_EW_WW_Bachsee_north_AOE,polygon,2020-03,35,-14.03690070956027
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2020-03,35,-14.912166163635279
20210706_EW_WW_Kaufland_AOE,polygon,2020-03,35,-15.638211517742874
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2020-03,35,-14.605088836215657
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2020-03,35,-14.78644275931524
20220212_Barnekow_3_AOE,polygon,2020-03,35,-16.439015368443865
20220212_Barnekow_5_AOE,polygon,2020-03,35,-16.3597677097819
2022_Zeynep_MV_Barnekow_AOE,polygon,2020-03,35,-16.458054352533793
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2020-03,35,-16.59556353602971
20220209_Bremerhagen_3_AOE,polygon,2020-03,35,-17.23618541814302
20171016_EW_WW_Campus_AOE,ring,2020-03,35,-14.383136336381344
20171114_EW_WW_Bachsee_north_AOE,ring,2020-03,35,-14.29346957256825
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2020-03,35,-14.465203168360285
20210706_EW_WW_Kaufland_AOE,ring,2020-03,35,-15.026307154849304
20220226_EW_WW_Campus_Oberheide_AOE,ring,2020-03,35,-14.434093582988789
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2020-03,35,-14.714386553362154
20220212_Barnekow_3_AOE,ring,2020-03,35,-15.471314479564423
20220212_Barnekow_5_AOE,ring,2020-03,35,-15.522908234463726
2022_Zeynep_MV_Barnekow_AOE,ring,2020-03,35,-15.438164723758845
2022_Zeynep_MV_Bremerhagen_AOE,ring,2020-03,35,-15.207219487964728
20220209_Bremerhagen_3_AOE,ring,2020-03,35,-15.392788779536739
20171016_EW_WW_Campus_AOE,polygon,2020-04,38,-16.002336804697936
20171114_EW_WW_Bachsee_north_AOE,polygon,2020-04,38,-14.246243236765523
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2020-04,38,-15.280809442422811
20210706_EW_WW_Kaufland_AOE,polygon,2020-04,38,-16.345936511629827
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2020-04,38,-14.703714830029408
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2020-04,38,-14.88202730857006
20220212_Barnekow_3_AOE,polygon,2020-04,38,-16.549153627253215
20220212_Barnekow_5_AOE,polygon,2020-04,38,-16.49839242252857
2022_Zeynep_MV_Barnekow_AOE,polygon,2020-04,38,-16.45591448876565
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2020-04,38,-16.479542983874623
20220209_Bremerhagen_3_AOE,polygon,2020-04,38,-17.0298282278134
20171016_EW_WW_Campus_AOE,ring,2020-04,38,-14.35928530597042
20171114_EW_WW_Bachsee_north_AOE,ring,2020-04,38,-14.255798811628072
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2020-04,38,-14.440840677429678
20210706_EW_WW_Kaufland_AOE,ring,2020-04,38,-15.013361426218271
20220226_EW_WW_Campus_Oberheide_AOE,ring,2020-04,38,-14.42103232511032
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2020-04,38,-14.69381686102069
20220212_Barnekow_3_AOE,ring,2020-04,38,-15.506061012134264
20220212_Barnekow_5_AOE,ring,2020-04,38,-15.638345620027167
2022_Zeynep_MV_Barnekow_AOE,ring,2020-04,38,-15.521113990905084
2022_Zeynep_MV_Bremerhagen_AOE,ring,2020-04,38,-15.1960627160687
20220209_Bremerhagen_3_AOE,ring,2020-04,38,-15.37544015762279
20171016_EW_WW_Campus_AOE,polygon,2020-05,42,-16.52211826984144
20171114_EW_WW_Bachsee_north_AOE,polygon,2020-05,42,-15.504021647082952
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2020-05,42,-16.119349643696587
20210706_EW_WW_Kaufland_AOE,polygon,2020-05,42,-16.899119314849948
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2020-05,42,-15.622150359848309
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2020-05,42,-15.736209393070192
20220212_Barnekow_3_AOE,polygon,2020-05,42,-15.886306341260429
20220212_Barnekow_5_AOE,polygon,2020-05,42,-15.95077859404157
2022_Zeynep_MV_Barnekow_AOE,polygon,2020-05,42,-15.763129183203214
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2020-05,42,-16.173117867252316
20220209_Bremerhagen_3_AOE,polygon,2020-05,42,-16.603851106941896
20171016_EW_WW_Campus_AOE,ring,2020-05,42,-15.487960736812408
20171114_EW_WW_Bachsee_north_AOE,ring,2020-05,42,-15.164593312832718
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2020-05,42,-15.35822595132866
20210706_EW_WW_Kaufland_AOE,ring,2020-05,42,-15.681918570990106
20220226_EW_WW_Campus_Oberheide_AOE,ring,2020-05,42,-15.496996507531424
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2020-05,42,-15.39921316697849
20220212_Barnekow_3_AOE,ring,2020-05,42,-15.51203545542464
20220212_Barnekow_5_AOE,ring,2020-05,42,-15.674614895156596
2022_Zeynep_MV_Barnekow_AOE,ring,2020-05,42,-15.660330029424658
2022_Zeynep_MV_Bremerhagen_AOE,ring,2020-05,42,-15.782029098106944
20220209_Bremerhagen_3_AOE,ring,2020-05,42,-15.828978669719957
20171016_EW_WW_Campus_AOE,polygon,2020-06,37,-16.04765283352652
20171114_EW_WW_Bachsee_north_AOE,polygon,2020-06,37,-15.013326890618787
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2020-06,37,-15.703111427226355
20210706_EW_WW_Kaufland_AOE,polygon,2020-06,37,-16.81971278828138
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2020-06,37,-15.191247675290024
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2020-06,37,-15.327859390287315
20220212_Barnekow_3_AOE,polygon,2020-06,37,-15.42098057658086
20220212_Barnekow_5_AOE,polygon,2020-06,37,-15.226979002747978
2022_Zeynep_MV_Barnekow_AOE,polygon,2020-06,37,-14.951681979686073
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2020-06,37,-15.332127158341727
20220209_Bremerhagen_3_AOE,polygon,2020-06,37,-15.843594214610848
20171016_EW_WW_Campus_AOE,ring,2020-06,37,-15.146777928532192
20171114_EW_WW_Bachsee_north_AOE,ring,2020-06,37,-14.874401658006626
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2020-06,37,-15.096570359703845
20210706_EW_WW_Kaufland_AOE,ring,2020-06,37,-15.607054038766126
20220226_EW_WW_Campus_Oberheide_AOE,ring,2020-06,37,-15.149645056178413
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2020-06,37,-15.16352427462081
20220212_Barnekow_3_AOE,ring,2020-06,37,-15.070433588160515
20220212_Barnekow_5_AOE,ring,2020-06,37,-15.34481523759233
2022_Zeynep_MV_Barnekow_AOE,ring,2020-06,37,-15.272919596178264
2022_Zeynep_MV_Bremerhagen_AOE,ring,2020-06,37,-15.357398294374137
20220209_Bremerhagen_3_AOE,ring,2020-06,37,-15.272552438204489
20171016_EW_WW_Campus_AOE,polygon,2020-07,40,-16.01322742878367
20171114_EW_WW_Bachsee_north_AOE,polygon,2020-07,40,-15.058210869323313
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2020-07,40,-15.64854786072371
20210706_EW_WW_Kaufland_AOE,polygon,2020-07,40,-16.243772755775517
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2020-07,40,-15.16070813111103
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2020-07,40,-15.35886386476167
20220212_Barnekow_3_AOE,polygon,2020-07,40,-15.46533965524465
20220212_Barnekow_5_AOE,polygon,2020-07,40,-15.357368805874602
2022_Zeynep_MV_Barnekow_AOE,polygon,2020-07,40,-15.034278511489706
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2020-07,40,-15.323553004267197
20220209_Bremerhagen_3_AOE,polygon,2020-07,40,-15.421794288740221
20171016_EW_WW_Campus_AOE,ring,2020-07,40,-15.218383275510101
20171114_EW_WW_Bachsee_north_AOE,ring,2020-07,40,-14.93811610469764
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2020-07,40,-15.171886704529982
20210706_EW_WW_Kaufland_AOE,ring,2020-07,40,-15.781045025352176
20220226_EW_WW_Campus_Oberheide_AOE,ring,2020-07,40,-15.199786469627046
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2020-07,40,-15.269143601224478
20220212_Barnekow_3_AOE,ring,2020-07,40,-15.167579187045758
20220212_Barnekow_5_AOE,ring,2020-07,40,-15.41525664807896
2022_Zeynep_MV_Barnekow_AOE,ring,2020-07,40,-15.36181806011462
2022_Zeynep_MV_Bremerhagen_AOE,ring,2020-07,40,-15.343853465911913
20220209_Bremerhagen_3_AOE,ring,2020-07,40,-15.282658707741707
20171016_EW_WW_Campus_AOE,polygon,2020-08,41,-16.164485522704467
20171114_EW_WW_Bachsee_north_AOE,polygon,2020-08,41,-15.159761051760178
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2020-08,41,-15.768180653996954
20210706_EW_WW_Kaufland_AOE,polygon,2020-08,41,-16.756273806984183
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2020-08,41,-15.211575354865442
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2020-08,41,-15.45599657787712
20220212_Barnekow_3_AOE,polygon,2020-08,41,-15.447909372410306
20220212_Barnekow_5_AOE,polygon,2020-08,41,-15.27394725999509
2022_Zeynep_MV_Barnekow_AOE,polygon,2020-08,41,-14.949790860225635
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2020-08,41,-15.335377336817597
20220209_Bremerhagen_3_AOE,polygon,2020-08,41,-15.407185444159914
20171016_EW_WW_Campus_AOE,ring,2020-08,41,-15.225487457406393
20171114_EW_WW_Bachsee_north_AOE,ring,2020-08,41,-14.96722768728448
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2020-08,41,-15.168801915036196
20210706_EW_WW_Kaufland_AOE,ring,2020-08,41,-15.700681008812307
20220226_EW_WW_Campus_Oberheide_AOE,ring,2020-08,41,-15.200633696801201
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2020-08,41,-15.227519392455022
20220212_Barnekow_3_AOE,ring,2020-08,41,-15.028245664718842
20220212_Barnekow_5_AOE,ring,2020-08,41,-15.257836125826833
2022_Zeynep_MV_Barnekow_AOE,ring,2020-08,41,-15.224077578339514
2022_Zeynep_MV_Bremerhagen_AOE,ring,2020-08,41,-15.269804126037092
20220209_Bremerhagen_3_AOE,ring,2020-08,41,-15.206154765039592
20171016_EW_WW_Campus_AOE,polygon,2020-09,40,-16.03410826325253
20171114_EW_WW_Bachsee_north_AOE,polygon,2020-09,40,-15.361311448475869
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2020-09,40,-15.806762657244954
20210706_EW_WW_Kaufland_AOE,polygon,2020-09,40,-16.898980159927888
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2020-09,40,-15.413892843447345
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2020-09,40,-15.56507880042129
20220212_Barnekow_3_AOE,polygon,2020-09,40,-16.06729115686287
20220212_Barnekow_5_AOE,polygon,2020-09,40,-15.612344124550095
2022_Zeynep_MV_Barnekow_AOE,polygon,2020-09,40,-15.441063596473933
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2020-09,40,-15.768211535192743
20220209_Bremerhagen_3_AOE,polygon,2020-09,40,-16.268162575646272
20171016_EW_WW_Campus_AOE,ring,2020-09,40,-15.405491542855614
20171114_EW_WW_Bachsee_north_AOE,ring,2020-09,40,-15.113679889614868
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2020-09,40,-15.315304004373964
20210706_EW_WW_Kaufland_AOE,ring,2020-09,40,-15.726488544588173
20220226_EW_WW_Campus_Oberheide_AOE,ring,2020-09,40,-15.398450943947816
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2020-09,40,-15.38821154042481
20220212_Barnekow_3_AOE,ring,2020-09,40,-15.575550131892609
20220212_Barnekow_5_AOE,ring,2020-09,40,-15.732559002080292
2022_Zeynep_MV_Barnekow_AOE,ring,2020-09,40,-15.702748816592763
2022_Zeynep_MV_Bremerhagen_AOE,ring,2020-09,40,-15.682707644978551
20220209_Bremerhagen_3_AOE,ring,2020-09,40,-15.641148886434282
20171016_EW_WW_Campus_AOE,polygon,2020-10,42,-15.555309881940065
20171114_EW_WW_Bachsee_north_AOE,polygon,2020-10,42,-15.038548703996575
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2020-10,42,-15.35229792614788
20210706_EW_WW_Kaufland_AOE,polygon,2020-10,42,-15.280975234530437
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2020-10,42,-15.09779026344765
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2020-10,42,-15.253448659271665
20220212_Barnekow_3_AOE,polygon,2020-10,42,-15.920110383173506
20220212_Barnekow_5_AOE,polygon,2020-10,42,-15.692121590705286
2022_Zeynep_MV_Barnekow_AOE,polygon,2020-10,42,-15.505811549736642
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2020-10,42,-15.836031896420517
20220209_Bremerhagen_3_AOE,polygon,2020-10,42,-16.248586282629063
20171016_EW_WW_Campus_AOE,ring,2020-10,42,-15.191294253303017
20171114_EW_WW_Bachsee_north_AOE,ring,2020-10,42,-14.919144437602679
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2020-10,42,-15.111280234922779
20210706_EW_WW_Kaufland_AOE,ring,2020-10,42,-15.459314339245728
20220226_EW_WW_Campus_Oberheide_AOE,ring,2020-10,42,-15.120759571902875
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2020-10,42,-15.144657503389535
20220212_Barnekow_3_AOE,ring,2020-10,42,-15.608378628363209
20220212_Barnekow_5_AOE,ring,2020-10,42,-15.718278780837041
2022_Zeynep_MV_Barnekow_AOE,ring,2020-10,42,-15.66357555170512
2022_Zeynep_MV_Bremerhagen_AOE,ring,2020-10,42,-15.524676796041273
20220209_Bremerhagen_3_AOE,ring,2020-10,42,-15.54852782708541
20171016_EW_WW_Campus_AOE,polygon,2020-11,40,-15.008580856835971
20171114_EW_WW_Bachsee_north_AOE,polygon,2020-11,40,-13.93554630569417
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2020-11,40,-14.576473343588175
20210706_EW_WW_Kaufland_AOE,polygon,2020-11,40,-15.25067702448381
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2020-11,40,-14.343674060088695
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2020-11,40,-14.465575232422609
20220212_Barnekow_3_AOE,polygon,2020-11,40,-16.112125954196006
20220212_Barnekow_5_AOE,polygon,2020-11,40,-16.149855746266077
2022_Zeynep_MV_Barnekow_AOE,polygon,2020-11,40,-15.712111296446702
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2020-11,40,-16.046644413340616
20220209_Bremerhagen_3_AOE,polygon,2020-11,40,-16.45571925288897
20171016_EW_WW_Campus_AOE,ring,2020-11,40,-14.227813658061255
20171114_EW_WW_Bachsee_north_AOE,ring,2020-11,40,-14.153415113488368
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2020-11,40,-14.320619368577125
20210706_EW_WW_Kaufland_AOE,ring,2020-11,40,-14.933969142492437
20220226_EW_WW_Campus_Oberheide_AOE,ring,2020-11,40,-14.192568995175057
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2020-11,40,-14.526962060143216
20220212_Barnekow_3_AOE,ring,2020-11,40,-15.286018577612321
20220212_Barnekow_5_AOE,ring,2020-11,40,-15.376574185146588
2022_Zeynep_MV_Barnekow_AOE,ring,2020-11,40,-15.254625729574983
2022_Zeynep_MV_Bremerhagen_AOE,ring,2020-11,40,-14.97753946179224
20220209_Bremerhagen_3_AOE,ring,2020-11,40,-15.127795542075217
20171016_EW_WW_Campus_AOE,polygon,2020-12,41,-15.155248407679633
20171114_EW_WW_Bachsee_north_AOE,polygon,2020-12,41,-14.070683434477708
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2020-12,41,-14.671830248542193
20210706_EW_WW_Kaufland_AOE,polygon,2020-12,41,-15.506463861695325
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2020-12,41,-14.453652701214715
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2020-12,41,-14.669837604448006
20220212_Barnekow_3_AOE,polygon,2020-12,41,-16.399915637638777
20220212_Barnekow_5_AOE,polygon,2020-12,41,-16.385100606178536
2022_Zeynep_MV_Barnekow_AOE,polygon,2020-12,41,-16.00410857001555
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2020-12,41,-16.28552184193782
20220209_Bremerhagen_3_AOE,polygon,2020-12,41,-17.04471854157201
20171016_EW_WW_Campus_AOE,ring,2020-12,41,-14.367800539806892
20171114_EW_WW_Bachsee_north_AOE,ring,2020-12,41,-14.278761385786154
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2020-12,41,-14.425674172294354
20210706_EW_WW_Kaufland_AOE,ring,2020-12,41,-14.91735934611296
20220226_EW_WW_Campus_Oberheide_AOE,ring,2020-12,41,-14.409209773958539
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2020-12,41,-14.696042739396319
20220212_Barnekow_3_AOE,ring,2020-12,41,-15.419982433295289
20220212_Barnekow_5_AOE,ring,2020-12,41,-15.534505302894788
2022_Zeynep_MV_Barnekow_AOE,ring,2020-12,41,-15.364163381671219
2022_Zeynep_MV_Bremerhagen_AOE,ring,2020-12,41,-15.060412318291483
20220209_Bremerhagen_3_AOE,ring,2020-12,41,-15.253253071447078
20171016_EW_WW_Campus_AOE,polygon,2021-01,35,-15.095977295061497
20171114_EW_WW_Bachsee_north_AOE,polygon,2021-01,35,-14.03671136953902
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2021-01,35,-14.632773739377042
20210706_EW_WW_Kaufland_AOE,polygon,2021-01,35,-15.054878881731604
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2021-01,35,-14.397078223351427
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2021-01,35,-14.579574810631941
20220212_Barnekow_3_AOE,polygon,2021-01,35,-16.395204615353066
20220212_Barnekow_5_AOE,polygon,2021-01,35,-16.350906487114997
2022_Zeynep_MV_Barnekow_AOE,polygon,2021-01,35,-15.855715462946678
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2021-01,35,-16.12008030227885
20220209_Bremerhagen_3_AOE,polygon,2021-01,35,-17.08011007715928
20171016_EW_WW_Campus_AOE,ring,2021-01,35,-14.304291932632953
20171114_EW_WW_Bachsee_north_AOE,ring,2021-01,35,-14.34659767990718
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2021-01,35,-14.409415723509806
20210706_EW_WW_Kaufland_AOE,ring,2021-01,35,-14.743309812355927
20220226_EW_WW_Campus_Oberheide_AOE,ring,2021-01,35,-14.33366675887636
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2021-01,35,-14.580391587815784
20220212_Barnekow_3_AOE,ring,2021-01,35,-15.447012051114461
20220212_Barnekow_5_AOE,ring,2021-01,35,-15.548249365645033
2022_Zeynep_MV_Barnekow_AOE,ring,2021-01,35,-15.333226907384343
2022_Zeynep_MV_Bremerhagen_AOE,ring,2021-01,35,-14.989341292330757
20220209_Bremerhagen_3_AOE,ring,2021-01,35,-15.236349949795882
20171016_EW_WW_Campus_AOE,polygon,2021-02,32,-16.08251135576413
20171114_EW_WW_Bachsee_north_AOE,polygon,2021-02,32,-15.037903704957703
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2021-02,32,-15.665340432708902
20210706_EW_WW_Kaufland_AOE,polygon,2021-02,32,-16.130138681867802
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2021-02,32,-15.319765722370935
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2021-02,32,-15.469095971763684
20220212_Barnekow_3_AOE,polygon,2021-02,32,-17.22873426113244
20220212_Barnekow_5_AOE,polygon,2021-02,32,-16.98341819304103
2022_Zeynep_MV_Barnekow_AOE,polygon,2021-02,32,-16.793224913691624
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2021-02,32,-17.056853521431854
20220209_Bremerhagen_3_AOE,polygon,2021-02,32,-17.49344064953072
20171016_EW_WW_Campus_AOE,ring,2021-02,32,-15.02196230278641
20171114_EW_WW_Bachsee_north_AOE,ring,2021-02,32,-15.328076718841253
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2021-02,32,-15.25536767254064
20210706_EW_WW_Kaufland_AOE,ring,2021-02,32,-15.578080089343675
20220226_EW_WW_Campus_Oberheide_AOE,ring,2021-02,32,-15.073704565590736
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2021-02,32,-15.453378460381886
20220212_Barnekow_3_AOE,ring,2021-02,32,-16.148880591890162
20220212_Barnekow_5_AOE,ring,2021-02,32,-16.27057986146153
2022_Zeynep_MV_Barnekow_AOE,ring,2021-02,32,-16.153938440383193
2022_Zeynep_MV_Bremerhagen_AOE,ring,2021-02,32,-15.925647078070124
20220209_Bremerhagen_3_AOE,ring,2021-02,32,-16.106512588814457
20171016_EW_WW_Campus_AOE,polygon,2021-03,41,-15.837843567082677
20171114_EW_WW_Bachsee_north_AOE,polygon,2021-03,41,-14.39060814256303
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2021-03,41,-15.19673565501655
20210706_EW_WW_Kaufland_AOE,polygon,2021-03,41,-15.876076650405286
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2021-03,41,-14.989606708347948
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2021-03,41,-15.164891345945376
20220212_Barnekow_3_AOE,polygon,2021-03,41,-16.785017977497713
20220212_Barnekow_5_AOE,polygon,2021-03,41,-16.483800817450724
2022_Zeynep_MV_Barnekow_AOE,polygon,2021-03,41,-16.05661049310423
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2021-03,41,-16.40313146868917
20220209_Bremerhagen_3_AOE,polygon,2021-03,41,-16.5843625206113
20171016_EW_WW_Campus_AOE,ring,2021-03,41,-14.67103814278757
20171114_EW_WW_Bachsee_north_AOE,ring,2021-03,41,-14.572372999498773
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2021-03,41,-14.714214996266719
20210706_EW_WW_Kaufland_AOE,ring,2021-03,41,-15.20757067001202
20220226_EW_WW_Campus_Oberheide_AOE,ring,2021-03,41,-14.730536731142346
2022_Zeynep_BB_Eberswalde_UAV_AOE,ring,2021-03,41,-14.967262096297132
20220212_Barnekow_3_AOE,ring,2021-03,41,-15.563723191914194
20220212_Barnekow_5_AOE,ring,2021-03,41,-15.675908106243932
2022_Zeynep_MV_Barnekow_AOE,ring,2021-03,41,-15.49389121179089
2022_Zeynep_MV_Bremerhagen_AOE,ring,2021-03,41,-15.170012982442485
20220209_Bremerhagen_3_AOE,ring,2021-03,41,-15.373351417708301
20171016_EW_WW_Campus_AOE,polygon,2021-04,38,-15.487308398870667
20171114_EW_WW_Bachsee_north_AOE,polygon,2021-04,38,-14.067999924236748
2017_Xavier_BB_Eberswalde_UAV_AOE,polygon,2021-04,38,-14.89628542482252
20210706_EW_WW_Kaufland_AOE,polygon,2021-04,38,-15.912811684876802
20220226_EW_WW_Campus_Oberheide_AOE,polygon,2021-04,38,-14.553152812588388
2022_Zeynep_BB_Eberswalde_UAV_AOE,polygon,2021-04,38,-14.707983551334939
20220212_Barnekow_3_AOE,polygon,2021-04,38,-16.35389406472308
20220212_Barnekow_5_AOE,polygon,2021-04,38,-16.35299046327959
2022_Zeynep_MV_Barnekow_AOE,polygon,2021-04,38,-15.894139324838495
2022_Zeynep_MV_Bremerhagen_AOE,polygon,2021-04,38,-16.08981628562051
20220209_Bremerhagen_3_AOE,polygon,2021-04,38,-17.064387130591975
20171016_EW_WW_Campus_AOE,ring,2021-04,38,-14.225394780711278
20171114_EW_WW_Bachsee_north_AOE,ring,2021-04,38,-14.24716655653177
2017_Xavier_BB_Eberswalde_UAV_AOE,ring,2021-04,38,-14.31914977715683
